S;N;BOLETO_PROPOSTA;ENTRE_MINIMO_MAXIMO;VENCIDO;N;S;N;MINIMO_MAXIMO;N;BAIXA_INTEGRAL
S;N;BOLETO_PROPOSTA;SOMENTE_VALOR_MINIMO;VENCIDO;S;S;S;SOMENTE_MINIMO;N;BAIXA_INTEGRAL
S;N;BOLETO_PROPOSTA;SOMENTE_VALOR_MINIMO;VENCIDO;N;S;S;SOMENTE_MINIMO;N;BAIXA_INTEGRAL
S;N;BOLETO_PROPOSTA;SOMENTE_VALOR_MINIMO;VENCIDO;S;N;S;SOMENTE_MINIMO;N;BAIXA_INTEGRAL
S;N;BOLETO_PROPOSTA;SOMENTE_VALOR_MINIMO;VENCIDO;S;S;N;SOMENTE_MINIMO;N;BAIXA_INTEGRAL
S;N;BOLETO_PROPOSTA;SOMENTE_VALOR_MINIMO;VENCIDO;N;N;S;SOMENTE_MINIMO;N;BAIXA_INTEGRAL
S;N;BOLETO_PROPOSTA;SOMENTE_VALOR_MINIMO;VENCIDO;S;N;N;SOMENTE_MINIMO;N;BAIXA_INTEGRAL
S;N;BOLETO_PROPOSTA;SOMENTE_VALOR_MINIMO;VENCIDO;N;N;N;SOMENTE_MINIMO;N;BAIXA_INTEGRAL
S;N;BOLETO_PROPOSTA;SOMENTE_VALOR_MINIMO;VENCIDO;N;S;N;SOMENTE_MINIMO;N;BAIXA_INTEGRAL
S;N;BOLETO_PROPOSTA;QUALQUER_VALOR;A_VENCER;S;S;S;QUALQUER_VALOR;N;BAIXA_INTEGRAL
S;N;BOLETO_PROPOSTA;QUALQUER_VALOR;A_VENCER;N;S;S;QUALQUER_VALOR;N;BAIXA_INTEGRAL
S;N;BOLETO_PROPOSTA;QUALQUER_VALOR;A_VENCER;S;N;S;QUALQUER_VALOR;N;BAIXA_INTEGRAL
S;N;BOLETO_PROPOSTA;QUALQUER_VALOR;A_VENCER;S;S;N;QUALQUER_VALOR;N;BAIXA_INTEGRAL
S;N;BOLETO_PROPOSTA;QUALQUER_VALOR;A_VENCER;N;N;S;QUALQUER_VALOR;N;BAIXA_INTEGRAL
S;N;BOLETO_PROPOSTA;QUALQUER_VALOR;A_VENCER;N;N;N;QUALQUER_VALOR;N;BAIXA_INTEGRAL
